,Unnamed: 0,schedule_date,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail
11,11,1966-09-11,1966,1,False,San Francisco 49ers,20.0,20.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Kezar Stadium,False,60.0,"(25.0, 0)","(75.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
19,19,1966-09-18,1966,2,False,Minnesota Vikings,23.0,38.0,Baltimore Colts,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,60.0,"(4.0, 0)","(64.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
29,29,1966-09-25,1966,3,False,Dallas Cowboys,28.0,17.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Cotton Bowl,False,76.0,"(12.0, 0)","(60.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
42,42,1966-10-02,1966,4,False,Minnesota Vikings,10.0,13.0,Chicago Bears,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,50.0,"(12.0, 0)","(62.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
65,65,1966-10-16,1966,6,False,Minnesota Vikings,35.0,7.0,Los Angeles Rams,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,36.0,"(9.0, 0)","(77.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
69,69,1966-10-23,1966,7,False,Baltimore Colts,20.0,17.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Memorial Stadium (Baltimore),False,56.0,"(6.0, 0)","(81.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
86,86,1966-10-30,1966,8,False,Minnesota Vikings,28.0,3.0,San Francisco 49ers,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,39.0,"(13.0, 0)","(62.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
94,94,1966-11-06,1966,9,False,Green Bay Packers,17.0,20.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Lambeau Field,False,31.0,"(13.0, 0)","(80.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
109,109,1966-11-13,1966,10,False,Minnesota Vikings,31.0,32.0,Detroit Lions,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,30.0,"(13.0, 0)","(74.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
119,119,1966-11-20,1966,11,False,Los Angeles Rams,21.0,6.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Los Angeles Memorial Coliseum,False,63.0,"(8.0, 0)","(79.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
131,131,1966-11-27,1966,12,False,Minnesota Vikings,16.0,28.0,Green Bay Packers,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,33.0,"(19.0, 0)","(78.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
144,144,1966-12-04,1966,13,False,Minnesota Vikings,13.0,20.0,Atlanta Falcons,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,20.0,"(14.0, 0)","(75.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
149,149,1966-12-11,1966,14,False,Detroit Lions,16.0,28.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Tiger Stadium,False,28.0,"(13.0, 0)","(76.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
161,161,1966-12-18,1966,15,False,Chicago Bears,41.0,28.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Wrigley Field,False,35.0,"(10.0, 0)","(82.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
181,181,1967-09-17,1967,1,False,Minnesota Vikings,21.0,27.0,San Francisco 49ers,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,67.0,"(6.0, 0)","(79.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
187,187,1967-09-22,1967,2,False,Los Angeles Rams,39.0,3.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Los Angeles Memorial Coliseum,False,70.0,"(11.0, 0)","(72.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
204,204,1967-10-01,1967,3,False,Minnesota Vikings,7.0,17.0,Chicago Bears,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,65.0,"(15.0, 0)","(56.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
219,219,1967-10-08,1967,4,False,Minnesota Vikings,24.0,34.0,St. Louis Cardinals,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,44.0,"(15.0, 0)","(93.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
230,230,1967-10-15,1967,5,False,Green Bay Packers,7.0,10.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Lambeau Field,False,56.0,"(6.0, 0)","(84.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
242,242,1967-10-22,1967,6,False,Minnesota Vikings,20.0,20.0,Baltimore Colts,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,54.0,"(17.0, 0)","(51.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
247,247,1967-10-29,1967,7,False,Atlanta Falcons,21.0,20.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Atlanta-Fulton County Stadium,False,49.0,"(8.0, 0)","(49.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
266,266,1967-11-05,1967,8,False,Minnesota Vikings,27.0,24.0,New York Giants,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,26.0,"(13.0, 0)","(60.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
277,277,1967-11-12,1967,9,False,Minnesota Vikings,10.0,10.0,Detroit Lions,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,42.0,"(18.0, 0)","(56.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
288,288,1967-11-19,1967,10,False,Cleveland Browns,14.0,10.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Cleveland Municipal Stadium,False,43.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
305,305,1967-11-26,1967,11,False,Pittsburgh Steelers,27.0,41.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Pitt Stadium,False,41.0,"(11.0, 0)","(70.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
313,313,1967-12-03,1967,12,False,Minnesota Vikings,27.0,30.0,Green Bay Packers,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,25.0,"(8.0, 0)","(79.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
323,323,1967-12-10,1967,13,False,Chicago Bears,10.0,10.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Wrigley Field,False,37.0,"(15.0, 0)","(94.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
335,335,1967-12-17,1967,14,False,Detroit Lions,14.0,3.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Tiger Stadium,False,29.0,"(11.0, 0)","(71.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
355,355,1968-09-14,1968,1,False,Minnesota Vikings,47.0,7.0,Atlanta Falcons,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,73.0,"(13.0, 0)","(58.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
373,373,1968-09-22,1968,2,False,Green Bay Packers,13.0,26.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Lambeau Field,False,68.0,"(6.0, 0)","(83.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
386,386,1968-09-29,1968,3,False,Minnesota Vikings,17.0,27.0,Chicago Bears,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,54.0,"(7.0, 0)","(79.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
400,400,1968-10-06,1968,4,False,Minnesota Vikings,24.0,10.0,Detroit Lions,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,49.0,"(10.0, 0)","(85.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
413,413,1968-10-13,1968,5,False,New Orleans Saints,20.0,17.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Tulane Stadium,False,74.0,"(7.0, 0)","(85.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
425,425,1968-10-20,1968,6,False,Minnesota Vikings,7.0,20.0,Dallas Cowboys,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,45.0,"(6.0, 0)","(74.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
433,433,1968-10-27,1968,7,False,Chicago Bears,26.0,24.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Wrigley Field,False,51.0,"(17.0, 0)","(54.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
449,449,1968-11-03,1968,8,False,Minnesota Vikings,27.0,14.0,Washington Redskins,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,40.0,"(8.0, 0)","(75.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
466,466,1968-11-10,1968,9,False,Minnesota Vikings,14.0,10.0,Green Bay Packers,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,32.0,"(7.0, 0)","(69.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
473,473,1968-11-17,1968,10,False,Detroit Lions,6.0,13.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Tiger Stadium,False,42.0,"(11.0, 0)","(86.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
483,483,1968-11-24,1968,11,False,Baltimore Colts,21.0,9.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Memorial Stadium (Baltimore),False,50.0,"(9.0, 0)","(63.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
503,503,1968-12-01,1968,12,False,Minnesota Vikings,3.0,31.0,Los Angeles Rams,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,35.0,"(13.0, 0)","(74.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
519,519,1968-12-08,1968,13,False,San Francisco 49ers,20.0,30.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Kezar Stadium,False,51.0,"(13.0, 0)","(87.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
530,530,1968-12-15,1968,14,False,Philadelphia Eagles,17.0,24.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Franklin Field,False,28.0,"(20.0, 0)","(63.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
534,534,1968-12-22,1968,Conference,True,Baltimore Colts,24.0,14.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Memorial Stadium (Baltimore),False,33.0,"(7.0, 0)","(73.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
554,554,1969-09-21,1969,1,False,New York Giants,24.0,23.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Yankee Stadium,False,58.0,"(13.0, 0)","(59.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
565,565,1969-09-28,1969,2,False,Minnesota Vikings,52.0,14.0,Baltimore Colts,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,53.0,"(7.0, 0)","(65.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
578,578,1969-10-05,1969,3,False,Minnesota Vikings,19.0,7.0,Green Bay Packers,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,66.0,"(11.0, 0)","(72.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
586,586,1969-10-12,1969,4,False,Chicago Bears,0.0,31.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Wrigley Field,False,56.0,"(12.0, 0)","(73.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
606,606,1969-10-19,1969,5,False,St. Louis Cardinals,10.0,27.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Busch Memorial Stadium,False,55.0,"(9.0, 0)","(74.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
616,616,1969-10-26,1969,6,False,Minnesota Vikings,24.0,10.0,Detroit Lions,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,40.0,"(15.0, 0)","(79.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
629,629,1969-11-02,1969,7,False,Minnesota Vikings,31.0,14.0,Chicago Bears,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,40.0,"(12.0, 0)","(88.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
643,643,1969-11-09,1969,8,False,Minnesota Vikings,51.0,3.0,Cleveland Browns,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,46.0,"(8.0, 0)","(69.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
653,653,1969-11-16,1969,9,False,Green Bay Packers,7.0,9.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Lambeau Field,False,28.0,"(11.0, 0)","(71.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
668,668,1969-11-23,1969,10,False,Minnesota Vikings,52.0,14.0,Pittsburgh Steelers,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,32.0,"(7.0, 0)","(85.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
675,675,1969-11-27,1969,11,False,Detroit Lions,0.0,27.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Tiger Stadium,False,36.0,"(12.0, 0)","(75.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
693,693,1969-12-07,1969,12,False,Los Angeles Rams,13.0,20.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Los Angeles Memorial Coliseum,False,57.0,"(9.0, 0)","(73.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
707,707,1969-12-14,1969,13,False,Minnesota Vikings,10.0,7.0,San Francisco 49ers,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,22.0,"(14.0, 0)","(86.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
714,714,1969-12-21,1969,14,False,Atlanta Falcons,10.0,3.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Atlanta-Fulton County Stadium,False,36.0,"(10.0, 0)","(63.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
723,723,1969-12-27,1969,Division,True,Minnesota Vikings,23.0,20.0,Los Angeles Rams,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,10.0,"(7.0, 0)","(83.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
725,725,1970-01-04,1969,Conference,True,Minnesota Vikings,27.0,7.0,Cleveland Browns,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,8.0,"(9.0, 0)","(5.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
727,727,1970-01-11,1969,Superbowl,True,Kansas City Chiefs,23.0,7.0,Minnesota Vikings,MIN,"(-12.0, 0)","(39.0, 0)",Tulane Stadium,True,55.0,"(14.0, 0)","(84.0, 0)","[0, 0, 0, 0, 1, 0, 0, 0, 0]"
734,734,1970-09-20,1970,1,False,Minnesota Vikings,27.0,10.0,Kansas City Chiefs,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,70.0,"(12.0, 0)","(78.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
749,749,1970-09-27,1970,2,False,Minnesota Vikings,26.0,0.0,New Orleans Saints,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,50.0,"(9.0, 0)","(64.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
761,761,1970-10-04,1970,3,False,Green Bay Packers,13.0,10.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Lambeau Field,False,48.0,"(11.0, 0)","(52.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
768,768,1970-10-11,1970,4,False,Chicago Bears,0.0,24.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Wrigley Field,False,49.0,"(9.0, 0)","(62.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
788,788,1970-10-18,1970,5,False,Minnesota Vikings,54.0,13.0,Dallas Cowboys,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,52.0,"(10.0, 0)","(69.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
805,805,1970-10-26,1970,6,False,Minnesota Vikings,13.0,3.0,Los Angeles Rams,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,51.0,"(11.0, 0)","(79.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
812,812,1970-11-01,1970,7,False,Detroit Lions,17.0,30.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Tiger Stadium,False,47.0,"(8.0, 0)","(70.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
830,830,1970-11-08,1970,8,False,Washington Redskins,10.0,19.0,Minnesota Vikings,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,45.0,"(4.0, 0)","(80.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
840,840,1970-11-15,1970,9,False,Minnesota Vikings,24.0,20.0,Detroit Lions,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,25.0,"(9.0, 0)","(61.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
852,852,1970-11-22,1970,10,False,Minnesota Vikings,10.0,3.0,Green Bay Packers,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,24.0,"(23.0, 0)","(64.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
865,865,1970-11-29,1970,11,False,New York Jets,20.0,10.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Shea Stadium,False,48.0,"(13.0, 0)","(74.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
871,871,1970-12-05,1970,12,False,Minnesota Vikings,16.0,13.0,Chicago Bears,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,18.0,"(18.0, 0)","(61.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
887,887,1970-12-13,1970,13,False,Boston Patriots,14.0,35.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Harvard Stadium,False,25.0,"(17.0, 0)","(92.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
898,898,1970-12-20,1970,14,False,Atlanta Falcons,7.0,37.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Atlanta-Fulton County Stadium,False,59.0,"(5.0, 0)","(95.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
912,912,1970-12-27,1970,Division,True,Minnesota Vikings,14.0,17.0,San Francisco 49ers,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,10.0,"(13.0, 0)","(61.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
929,929,1971-09-20,1971,1,False,Detroit Lions,13.0,16.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Tiger Stadium,False,62.0,"(10.0, 0)","(85.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
935,935,1971-09-26,1971,2,False,Minnesota Vikings,17.0,20.0,Chicago Bears,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,56.0,"(13.0, 0)","(84.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
950,950,1971-10-03,1971,3,False,Minnesota Vikings,19.0,0.0,Buffalo Bills,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,53.0,"(13.0, 0)","(67.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
965,965,1971-10-10,1971,4,False,Philadelphia Eagles,0.0,13.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Veterans Stadium,False,63.0,"(9.0, 0)","(86.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
972,972,1971-10-17,1971,5,False,Green Bay Packers,13.0,24.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Lambeau Field,False,55.0,"(10.0, 0)","(85.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
994,994,1971-10-25,1971,6,False,Minnesota Vikings,10.0,3.0,Baltimore Colts,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,53.0,"(11.0, 0)","(87.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1001,1001,1971-10-31,1971,7,False,New York Giants,10.0,17.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Yankee Stadium,False,60.0,"(12.0, 0)","(86.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1012,1012,1971-11-07,1971,8,False,Minnesota Vikings,9.0,13.0,San Francisco 49ers,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,20.0,"(13.0, 0)","(66.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1028,1028,1971-11-14,1971,9,False,Minnesota Vikings,3.0,0.0,Green Bay Packers,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,45.0,"(19.0, 0)","(77.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1041,1041,1971-11-21,1971,10,False,New Orleans Saints,10.0,23.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Tulane Stadium,False,57.0,"(10.0, 0)","(66.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1053,1053,1971-11-28,1971,11,False,Minnesota Vikings,24.0,7.0,Atlanta Falcons,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,26.0,"(8.0, 0)","(86.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1069,1069,1971-12-05,1971,12,False,San Diego Chargers,30.0,14.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Qualcomm Stadium,False,55.0,"(8.0, 0)","(45.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1074,1074,1971-12-11,1971,13,False,Minnesota Vikings,29.0,10.0,Detroit Lions,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,18.0,"(12.0, 0)","(73.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1088,1088,1971-12-19,1971,14,False,Chicago Bears,10.0,27.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Soldier Field,False,32.0,"(18.0, 0)","(66.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1100,1100,1971-12-25,1971,Division,True,Minnesota Vikings,12.0,20.0,Dallas Cowboys,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,22.0,"(9.0, 0)","(79.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1118,1118,1972-09-18,1972,1,False,Minnesota Vikings,21.0,24.0,Washington Redskins,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,66.0,"(11.0, 0)","(67.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1123,1123,1972-09-24,1972,2,False,Detroit Lions,10.0,34.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Tiger Stadium,False,63.0,"(8.0, 0)","(86.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1139,1139,1972-10-01,1972,3,False,Minnesota Vikings,14.0,16.0,Miami Dolphins,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,56.0,"(5.0, 0)","(68.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1153,1153,1972-10-08,1972,4,False,Minnesota Vikings,17.0,19.0,St. Louis Cardinals,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,54.0,"(14.0, 0)","(54.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1160,1160,1972-10-15,1972,5,False,Denver Broncos,20.0,23.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Mile High Stadium,False,51.0,"(8.0, 0)","(47.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1183,1183,1972-10-23,1972,6,False,Chicago Bears,13.0,10.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Soldier Field,False,52.0,"(13.0, 0)","(92.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1189,1189,1972-10-29,1972,7,False,Green Bay Packers,13.0,27.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Lambeau Field,False,37.0,"(11.0, 0)","(68.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1203,1203,1972-11-05,1972,8,False,Minnesota Vikings,37.0,6.0,New Orleans Saints,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,43.0,"(13.0, 0)","(82.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1217,1217,1972-11-12,1972,9,False,Minnesota Vikings,16.0,14.0,Detroit Lions,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,34.0,"(8.0, 0)","(70.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1230,1230,1972-11-19,1972,10,False,Los Angeles Rams,41.0,45.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Los Angeles Memorial Coliseum,False,57.0,"(8.0, 0)","(76.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1245,1245,1972-11-26,1972,11,False,Pittsburgh Steelers,23.0,10.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Three Rivers Stadium,False,38.0,"(18.0, 0)","(85.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1254,1254,1972-12-03,1972,12,False,Minnesota Vikings,23.0,10.0,Chicago Bears,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,2.0,"(12.0, 0)","(50.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1268,1268,1972-12-10,1972,13,False,Minnesota Vikings,7.0,23.0,Green Bay Packers,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,-2.0,"(11.0, 0)","(51.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1276,1276,1972-12-16,1972,14,False,San Francisco 49ers,20.0,17.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Candlestick Park,False,40.0,"(6.0, 0)","(80.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1300,1300,1973-09-16,1973,1,False,Minnesota Vikings,24.0,16.0,Oakland Raiders,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,50.0,"(8.0, 0)","(74.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1309,1309,1973-09-23,1973,2,False,Chicago Bears,13.0,22.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Soldier Field,False,61.0,"(10.0, 0)","(72.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1329,1329,1973-09-30,1973,3,False,Minnesota Vikings,11.0,3.0,Green Bay Packers,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,56.0,"(10.0, 0)","(74.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1337,1337,1973-10-07,1973,4,False,Detroit Lions,9.0,23.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Tiger Stadium,False,61.0,"(8.0, 0)","(73.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1357,1357,1973-10-14,1973,5,False,San Francisco 49ers,13.0,17.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Candlestick Park,False,64.0,"(8.0, 0)","(67.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
