,Unnamed: 0,schedule_date,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail
5707,5707,1993-10-24,1993,8,False,San Francisco 49ers,28.0,14.0,Phoenix Cardinals,SF,"(-10.5, 0)","(42.5, 0)",Candlestick Park,False,62.0,"(12.0, 0)","(70.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
5720,5720,1993-10-31,1993,9,False,Phoenix Cardinals,17.0,20.0,New Orleans Saints,NO,"(-3.0, 0)","(38.0, 0)",Sun Devil Stadium,False,65.0,"(7.0, 0)","(18.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
5732,5732,1993-11-07,1993,10,False,Phoenix Cardinals,16.0,3.0,Philadelphia Eagles,ARI,"(-2.0, 0)","(36.0, 0)",Sun Devil Stadium,False,64.0,"(4.0, 0)","(23.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
5736,5736,1993-11-14,1993,11,False,Dallas Cowboys,20.0,15.0,Phoenix Cardinals,DAL,"(-12.5, 0)","(38.0, 0)",Texas Stadium,False,66.0,"(15.0, 0)","(72.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
5771,5771,1993-11-28,1993,13,False,New York Giants,19.0,17.0,Phoenix Cardinals,NYG,"(-7.0, 0)","(35.5, 0)",Giants Stadium,False,60.0,"(26.0, 0)","(84.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
5782,5782,1993-12-05,1993,14,False,Phoenix Cardinals,38.0,10.0,Los Angeles Rams,ARI,"(-7.0, 0)","(37.0, 0)",Sun Devil Stadium,False,55.0,"(5.0, 0)","(31.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
5799,5799,1993-12-12,1993,15,False,Phoenix Cardinals,14.0,21.0,Detroit Lions,ARI,"(-7.0, 0)","(35.0, 0)",Sun Devil Stadium,False,60.0,"(13.0, 0)","(46.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
5814,5814,1993-12-19,1993,16,False,Seattle Seahawks,27.0,30.0,Phoenix Cardinals,SEA,"(-2.0, 0)","(35.5, 0)",Seattle Kingdome,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
5828,5828,1993-12-26,1993,17,False,Phoenix Cardinals,17.0,6.0,New York Giants,NYG,"(-3.0, 0)","(35.0, 0)",Sun Devil Stadium,False,57.0,"(8.0, 0)","(26.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
5832,5832,1994-01-02,1993,18,False,Atlanta Falcons,10.0,27.0,Phoenix Cardinals,ATL,"(-2.0, 0)","(41.0, 0)",Georgia Dome,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
